record_id,lat,common_name,sci_name,species_abbreviation,count
1100019,-43,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100019,-43,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100019,-43,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100019,-43,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
1100020,-43,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100020,-43,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100020,-43,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100020,-43,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,2
1100021,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100021,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100021,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100022,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100022,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100022,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100022,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100022,-42,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,3
1100022,-42,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,2
1100023,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100023,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100023,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100023,-42,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,4
1100024,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100024,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100024,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100024,-42,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,2
1100025,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100025,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100025,-42,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100025,-42,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100026,-41,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100026,-41,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100026,-41,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100026,-41,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,1
1100026,-41,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100027,-40,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100027,-40,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1100028,-40,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100028,-40,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100028,-40,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1100028,-40,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100029,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100029,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100029,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100029,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100029,-39,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100030,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100030,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100030,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100030,-39,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,3
1100031,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100031,-39,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,5
1100032,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100032,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100032,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100032,-39,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100032,-39,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,4
1104001,-33.083333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104001,-33.083333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104002,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104002,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104002,-33,All dark petrel (unidentified),NA,DRKPUN,2
1104003,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104003,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104003,-33,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,42
1104003,-33,All dark petrel (unidentified),NA,DRKPUN,2
1104004,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104004,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104004,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104004,-33,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,1
1104005,-33.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104005,-33.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104005,-33.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104005,-33.03333333333333,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,20
1104006,-32,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104006,-32,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,50
1104006,-32,Pomarine skua,Stercorarius pomarinus,STEPOM,1
1104006,-32,Pomarine skua,Stercorarius pomarinus,STEPOM,1
1104006,-32,Crested tern,Sterna bergii,STEBER,20
1104006,-32,Tern (unidentified),Sterna sp.,STENSP,200
1104006,-32,Common tern,Sterna hirundo,STEHIR,30
1104007,-32,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104007,-32,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,30
1104007,-32,Crested tern,Sterna bergii,STEBER,9
1104007,-32,Common tern,Sterna hirundo,STEHIR,3
1104007,-32,Common tern,Sterna hirundo,STEHIR,30
1104008,-32,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104008,-32,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104008,-32,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,10
1104008,-32,Pomarine skua,Stercorarius pomarinus,STEPOM,2
1104008,-32,Pomarine skua,Stercorarius pomarinus,STEPOM,4
1104008,-32,Tern (unidentified),Sterna sp.,STENSP,50
1104010,-32,Pomarine skua,Stercorarius pomarinus,STEPOM,NA
1104010,-32,Jaeger (unidentified),Stercorarius sp,STECSP,NA
1104011,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104011,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104011,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104011,-33,Providence petrel,Pterodroma solandri,PTESOL,2
1104012,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104012,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104012,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,5
1104012,-33,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
1104013,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104013,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104013,-33,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1104013,-33,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,250
1104014,-33.166666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104014,-33.166666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104014,-33.166666666666664,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1104014,-33.166666666666664,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,300
1104014,-33.166666666666664,Sooty tern,Onychoprion fuscatus,ONYFUS,4
1104015,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104015,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104015,-33,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
1104016,-33.4,Sooty tern,Onychoprion fuscatus,ONYFUS,1
1104017,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104017,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104018,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104018,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104018,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104019,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104019,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104019,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104019,-33,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1104020,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104020,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104020,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104020,-33,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,1
1104020,-33,Sooty tern,Onychoprion fuscatus,ONYFUS,31
1104021,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104021,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104021,-33,Gould's petrel,Pterodroma leucoptera,PTELEU,1
1104021,-33,All dark petrel (unidentified),NA,DRKPUN,5
1104021,-33,Storm-petrel (unidentified),NA,STPEUN,1
1104021,-33,Sooty tern,Onychoprion fuscatus,ONYFUS,5
1104022,-33.46666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104022,-33.46666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104022,-33.46666666666667,All dark shearwater (unidentified),NA,PUFSPDRK,1
1104022,-33.46666666666667,Sooty tern,Onychoprion fuscatus,ONYFUS,15
1104023,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104023,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104023,-33,Sooty tern,Onychoprion fuscatus,ONYFUS,2
1104024,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104024,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104024,-33,Sooty tern,Onychoprion fuscatus,ONYFUS,4
1104025,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104025,-33,All dark shearwater (unidentified),NA,PUFSPDRK,1
1104026,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104026,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104026,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104026,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104026,-33,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104026,-33,Cape petrel,Daption capense,DAPCAP,3
1104026,-33,All dark petrel (unidentified),NA,DRKPUN,1
1104027,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104027,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104027,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104027,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104027,-33,Jaeger (unidentified),Stercorarius sp,STECSP,1
1104027,-33,Tern (unidentified),Sterna sp.,STENSP,1
1104028,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104028,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104028,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104028,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104028,-33,Cape petrel,Daption capense,DAPCAP,1
1104028,-33,Sooty shearwater,Puffinus griseus,PUFGRI,1
1104028,-33,All dark petrel (unidentified),NA,DRKPUN,1
1104029,-33.85,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104029,-33.85,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104029,-33.85,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104029,-33.85,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104029,-33.85,Cape petrel,Daption capense,DAPCAP,1
1104029,-33.85,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,1
1104030,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104030,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104030,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104030,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104030,-33,Cape petrel,Daption capense,DAPCAP,1
1104031,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104031,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104031,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104031,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104031,-33,Cape petrel,Daption capense,DAPCAP,1
1104032,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104032,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104032,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104032,-33,Cape petrel,Daption capense,DAPCAP,1
1104032,-33,Gadfly petrel (unidentified),Pterodroma sp.,PTESP,4
1104033,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104033,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104033,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104033,-33,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104033,-33,All dark shearwater (unidentified),NA,PUFSPDRK,2
1104034,-34.25,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104034,-34.25,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104034,-34.25,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104034,-34.25,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104034,-34.25,Giant petrel,Macronectes sp.,MACSP,7
1104034,-34.25,Cape petrel,Daption capense,DAPCAP,6
1104034,-34.25,Buller's shearwater,Puffinus bulleri,PUFBUL,200
1104034,-34.25,Sooty shearwater,Puffinus griseus,PUFGRI,2
1104035,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104035,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104035,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104035,-34,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104035,-34,Giant petrel,Macronectes sp.,MACSP,4
1104035,-34,Cape petrel,Daption capense,DAPCAP,7
1104036,-34.266666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104036,-34.266666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104036,-34.266666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104036,-34.266666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104036,-34.266666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104036,-34.266666666666666,Giant petrel,Macronectes sp.,MACSP,7
1104036,-34.266666666666666,Cape petrel,Daption capense,DAPCAP,5
1104036,-34.266666666666666,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1
1104036,-34.266666666666666,Red-billed gull,Larus novaehollandiae,LARNOV,4
1104037,-34.31666666666667,Giant petrel,Macronectes sp.,MACSP,4
1104037,-34.31666666666667,Cape petrel,Daption capense,DAPCAP,1
1104037,-34.31666666666667,Fluttering shearwater,Puffinus gavia,PUFGAV,11
1104037,-34.31666666666667,Little shearwater,Puffinus assimilis,PUFASS,1
1104037,-34.31666666666667,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1
1104038,-34.333333333333336,Giant petrel,Macronectes sp.,MACSP,3
1104038,-34.333333333333336,Cape petrel,Daption capense,DAPCAP,4
1104038,-34.333333333333336,Prion (unidentified),Pachyptila sp,PACSP,4
1104038,-34.333333333333336,Buller's shearwater,Puffinus bulleri,PUFBUL,1
1104038,-34.333333333333336,Little shearwater,Puffinus assimilis,PUFASS,3
1104038,-34.333333333333336,Southern black-backed gull,Larus dominicanus,LARDOM,10
1104038,-34.333333333333336,Red-billed gull,Larus novaehollandiae,LARNOV,9
1104039,-34.333333333333336,Giant petrel,Macronectes sp.,MACSP,3
1104039,-34.333333333333336,Prion (unidentified),Pachyptila sp,PACSP,36
1104039,-34.333333333333336,Fluttering shearwater,Puffinus gavia,PUFGAV,13
1104039,-34.333333333333336,Southern black-backed gull,Larus dominicanus,LARDOM,5
1104039,-34.333333333333336,Red-billed gull,Larus novaehollandiae,LARNOV,7
1104040,-34.36666666666667,Giant petrel,Macronectes sp.,MACSP,2
1104040,-34.36666666666667,Cape petrel,Daption capense,DAPCAP,1
1104040,-34.36666666666667,Prion (unidentified),Pachyptila sp,PACSP,54
1104040,-34.36666666666667,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
1104040,-34.36666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,41
1104040,-34.36666666666667,Australasian gannet,Morus serrator,MORSER,11
1104040,-34.36666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,4
1104040,-34.36666666666667,Red-billed gull,Larus novaehollandiae,LARNOV,5
1104041,-34.36666666666667,Giant petrel,Macronectes sp.,MACSP,4
1104041,-34.36666666666667,Prion (unidentified),Pachyptila sp,PACSP,9
1104041,-34.36666666666667,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,3
1104041,-34.36666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,52
1104041,-34.36666666666667,Little shearwater,Puffinus assimilis,PUFASS,1
1104041,-34.36666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,1
1104041,-34.36666666666667,Red-billed gull,Larus novaehollandiae,LARNOV,6
1104042,-34,Giant petrel,Macronectes sp.,MACSP,4
1104042,-34,Prion (unidentified),Pachyptila sp,PACSP,5
1104042,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,5
1104042,-34,Buller's shearwater,Puffinus bulleri,PUFBUL,29
1104042,-34,Red-billed gull,Larus novaehollandiae,LARNOV,3
1104043,-34.45,Giant petrel,Macronectes sp.,MACSP,2
1104043,-34.45,Prion (unidentified),Pachyptila sp,PACSP,3
1104043,-34.45,Australasian gannet,Morus serrator,MORSER,1
1104043,-34.45,Southern black-backed gull,Larus dominicanus,LARDOM,1
1104044,-34.56666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104044,-34.56666666666667,Giant petrel,Macronectes sp.,MACSP,2
1104044,-34.56666666666667,Prion (unidentified),Pachyptila sp,PACSP,2
1104044,-34.56666666666667,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
1104044,-34.56666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,1
1104045,-36.95,Giant petrel,Macronectes sp.,MACSP,1
1104045,-36.95,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,7
1104045,-36.95,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
1104045,-36.95,Fluttering shearwater,Puffinus gavia,PUFGAV,12
1104045,-36.95,Little shearwater,Puffinus assimilis,PUFASS,9
1104045,-36.95,White-faced storm petrel,Pelagodroma marina,PELMAR,5
1104046,-37,Giant petrel,Macronectes sp.,MACSP,2
1104046,-37,Fluttering shearwater,Puffinus gavia,PUFGAV,9
1104046,-37,Southern black-backed gull,Larus dominicanus,LARDOM,35
1104046,-37,Southern black-backed gull,Larus dominicanus,LARDOM,4
1104047,-37.416666666666664,Giant petrel,Macronectes sp.,MACSP,2
1104047,-37.416666666666664,Fluttering shearwater,Puffinus gavia,PUFGAV,20
1104047,-37.416666666666664,Little shearwater,Puffinus assimilis,PUFASS,2
1104047,-37.416666666666664,Southern black-backed gull,Larus dominicanus,LARDOM,30
1104047,-37.416666666666664,Southern black-backed gull,Larus dominicanus,LARDOM,3
1104048,-37,Giant petrel,Macronectes sp.,MACSP,1
1104048,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,32
1104048,-37,Fluttering shearwater,Puffinus gavia,PUFGAV,27
1104048,-37,Southern black-backed gull,Larus dominicanus,LARDOM,25
